dropoff_longitude,dropoff_latitude,week_day,passenger_count
-73.938,40.795,4,2.3333333333333335
-73.938,40.795,5,0.75
-73.938,40.795,6,0.3333333333333333
-73.938,40.796,0,28.25
-73.938,40.796,1,26.75
-73.938,40.796,2,24.0
-73.938,40.796,3,27.833333333333332
-73.938,40.796,4,32.666666666666664
-73.938,40.796,5,36.5
-73.938,40.796,6,33.5
-73.938,40.797,0,73.41666666666667
-73.938,40.797,1,71.08333333333333
-73.938,40.797,2,60.5
-73.938,40.797,3,80.83333333333333
-73.938,40.797,4,93.5
-73.938,40.797,5,118.08333333333333
-73.938,40.797,6,107.58333333333333
-73.938,40.798,0,7.166666666666667
-73.938,40.798,1,7.583333333333333
-73.938,40.798,2,9.0
-73.938,40.798,3,8.0
-73.938,40.798,4,9.583333333333334
-73.938,40.798,5,12.166666666666666
-73.938,40.798,6,13.666666666666666
-73.938,40.799,0,19.916666666666668
-73.938,40.799,1,19.416666666666668
-73.938,40.799,2,24.5
-73.938,40.799,3,21.5
-73.938,40.799,4,21.166666666666668
-73.938,40.799,5,20.833333333333332
-73.938,40.799,6,28.5
-73.938,40.8,0,35.083333333333336
-73.938,40.8,1,38.333333333333336
-73.938,40.8,2,41.583333333333336
-73.938,40.8,3,36.75
-73.938,40.8,4,38.083333333333336
-73.938,40.8,5,36.25
-73.938,40.8,6,32.333333333333336
-73.938,40.801,0,63.666666666666664
-73.938,40.801,1,74.91666666666667
-73.938,40.801,2,76.16666666666667
-73.938,40.801,3,88.0
-73.938,40.801,4,95.0
-73.938,40.801,5,81.91666666666667
-73.938,40.801,6,75.58333333333333
-73.938,40.802,0,9.166666666666666
-73.938,40.802,1,9.0
-73.938,40.802,2,7.166666666666667
-73.938,40.802,3,7.333333333333333
-73.938,40.802,4,8.5
-73.938,40.802,5,6.333333333333333
-73.938,40.802,6,6.833333333333333
-73.938,40.803,0,19.75
-73.938,40.803,1,16.583333333333332
-73.938,40.803,2,22.833333333333332
-73.938,40.803,3,20.25
-73.938,40.803,4,32.0
-73.938,40.803,5,32.583333333333336
-73.938,40.803,6,24.666666666666668
-73.938,40.804,0,85.75
-73.938,40.804,1,93.08333333333333
-73.938,40.804,2,88.58333333333333
-73.938,40.804,3,88.0
-73.938,40.804,4,101.83333333333333
-73.938,40.804,5,99.5
-73.938,40.804,6,83.41666666666667
-73.938,40.805,0,148.83333333333334
-73.938,40.805,1,168.0
-73.938,40.805,2,160.41666666666666
-73.938,40.805,3,176.5
-73.938,40.805,4,186.41666666666666
-73.938,40.805,5,213.25
-73.938,40.805,6,145.5
-73.938,40.806,0,22.75
-73.938,40.806,1,26.416666666666668
-73.938,40.806,2,21.333333333333332
-73.938,40.806,3,25.25
-73.938,40.806,4,30.833333333333332
-73.938,40.806,5,32.666666666666664
-73.938,40.806,6,20.0
-73.938,40.807,0,15.166666666666666
-73.938,40.807,1,19.083333333333332
-73.938,40.807,2,18.083333333333332
-73.938,40.807,3,21.75
-73.938,40.807,4,30.416666666666668
-73.938,40.807,5,26.833333333333332
-73.938,40.807,6,13.166666666666666
-73.938,40.808,0,5.25
-73.938,40.808,1,6.666666666666667
-73.938,40.808,2,7.083333333333333
-73.938,40.808,3,6.916666666666667
-73.938,40.808,4,8.0
-73.938,40.808,5,11.083333333333334
-73.938,40.808,6,7.916666666666667
-73.938,40.809,0,22.0
-73.938,40.809,1,25.166666666666668
-73.938,40.809,2,28.833333333333332
-73.938,40.809,3,21.416666666666668
-73.938,40.809,4,29.583333333333332
-73.938,40.809,5,34.833333333333336
-73.938,40.809,6,27.916666666666668
-73.938,40.81,0,25.333333333333332
-73.938,40.81,1,23.333333333333332
-73.938,40.81,2,23.833333333333332
-73.938,40.81,3,24.666666666666668
-73.938,40.81,4,30.416666666666668
-73.938,40.81,5,29.583333333333332
-73.938,40.81,6,28.666666666666668
-73.938,40.811,0,4.416666666666667
-73.938,40.811,1,7.75
-73.938,40.811,2,5.916666666666667
-73.938,40.811,3,4.083333333333333
-73.938,40.811,4,4.0
-73.938,40.811,5,7.833333333333333
-73.938,40.811,6,4.0
-73.938,40.812,0,24.166666666666668
-73.938,40.812,1,31.333333333333332
-73.938,40.812,2,25.916666666666668
-73.938,40.812,3,28.083333333333332
-73.938,40.812,4,34.0
-73.938,40.812,5,41.0
-73.938,40.812,6,38.0
-73.938,40.813,0,33.0
-73.938,40.813,1,36.0
-73.938,40.813,2,37.25
-73.938,40.813,3,39.666666666666664
-73.938,40.813,4,41.25
-73.938,40.813,5,45.833333333333336
-73.938,40.813,6,38.0
-73.938,40.814,0,3.0833333333333335
-73.938,40.814,1,4.166666666666667
-73.938,40.814,2,4.5
-73.938,40.814,3,5.0
-73.938,40.814,4,4.75
-73.938,40.814,5,2.3333333333333335
-73.938,40.814,6,2.75
-73.938,40.815,0,8.5
-73.938,40.815,1,14.083333333333334
-73.938,40.815,2,9.75
-73.938,40.815,3,12.916666666666666
-73.938,40.815,4,9.25
-73.938,40.815,5,11.083333333333334
-73.938,40.815,6,9.5
-73.938,40.816,0,22.916666666666668
-73.938,40.816,1,17.75
-73.938,40.816,2,18.0
-73.938,40.816,3,26.916666666666668
-73.938,40.816,4,24.666666666666668
-73.938,40.816,5,24.25
-73.938,40.816,6,28.166666666666668
-73.938,40.817,0,11.083333333333334
-73.938,40.817,1,18.416666666666668
-73.938,40.817,2,16.583333333333332
-73.938,40.817,3,14.916666666666666
-73.938,40.817,4,18.666666666666668
-73.938,40.817,5,22.333333333333332
-73.938,40.817,6,22.083333333333332
-73.938,40.818,0,49.083333333333336
-73.938,40.818,1,49.666666666666664
-73.938,40.818,2,53.833333333333336
-73.938,40.818,3,58.916666666666664
-73.938,40.818,4,66.33333333333333
-73.938,40.818,5,78.75
-73.938,40.818,6,74.08333333333333
-73.938,40.819,0,14.833333333333334
-73.938,40.819,1,13.916666666666666
-73.938,40.819,2,12.083333333333334
-73.938,40.819,3,16.916666666666668
-73.938,40.819,4,17.583333333333332
-73.938,40.819,5,21.166666666666668
-73.938,40.819,6,19.166666666666668
-73.938,40.82,0,7.25
-73.938,40.82,1,10.25
-73.938,40.82,2,7.5
-73.938,40.82,3,9.833333333333334
-73.938,40.82,4,11.916666666666666
-73.938,40.82,5,14.583333333333334
-73.938,40.82,6,14.666666666666666
-73.938,40.821,0,11.583333333333334
-73.938,40.821,1,15.416666666666666
-73.938,40.821,2,13.25
-73.938,40.821,3,12.833333333333334
-73.938,40.821,4,15.666666666666666
-73.938,40.821,5,15.916666666666666
-73.938,40.821,6,16.833333333333332
-73.938,40.822,0,3.25
-73.938,40.822,1,2.75
-73.938,40.822,2,2.25
-73.938,40.822,3,3.3333333333333335
-73.938,40.822,4,4.0
-73.938,40.822,5,6.0
-73.938,40.822,6,4.5
-73.938,40.823,0,34.666666666666664
-73.938,40.823,1,42.583333333333336
-73.938,40.823,2,47.416666666666664
-73.938,40.823,3,46.083333333333336
-73.938,40.823,4,53.5
-73.938,40.823,5,62.0
-73.938,40.823,6,55.0
-73.938,40.824,0,12.25
-73.938,40.824,1,12.833333333333334
-73.938,40.824,2,18.666666666666668
-73.938,40.824,3,16.166666666666668
-73.938,40.824,4,23.583333333333332
-73.938,40.824,5,22.25
-73.938,40.824,6,22.25
-73.938,40.825,0,14.166666666666666
-73.938,40.825,1,15.416666666666666
-73.938,40.825,2,14.0
-73.938,40.825,3,16.416666666666668
-73.938,40.825,4,19.416666666666668
-73.938,40.825,5,23.5
-73.938,40.825,6,28.75
-73.938,40.826,0,10.416666666666666
-73.938,40.826,1,11.5
-73.938,40.826,2,11.166666666666666
-73.938,40.826,3,12.0
-73.938,40.826,4,11.916666666666666
-73.938,40.826,5,15.333333333333334
-73.938,40.826,6,9.25
-73.938,40.827,0,11.583333333333334
-73.938,40.827,1,10.5
-73.938,40.827,2,13.666666666666666
-73.938,40.827,3,13.5
-73.938,40.827,4,17.916666666666668
-73.938,40.827,5,17.083333333333332
-73.938,40.827,6,12.583333333333334
-73.938,40.828,0,22.75
-73.938,40.828,1,22.166666666666668
-73.938,40.828,2,25.5
-73.938,40.828,3,24.833333333333332
-73.938,40.828,4,28.916666666666668
-73.938,40.828,5,32.166666666666664
-73.938,40.828,6,33.083333333333336
-73.938,40.829,0,16.25
-73.938,40.829,1,18.166666666666668
-73.938,40.829,2,16.333333333333332
-73.938,40.829,3,17.75
-73.938,40.829,4,23.416666666666668
-73.938,40.829,5,26.666666666666668
-73.938,40.829,6,26.583333333333332
-73.938,40.83,0,5.083333333333333
-73.938,40.83,1,5.5
-73.938,40.83,2,7.25
-73.938,40.83,3,10.083333333333334
-73.938,40.83,4,8.833333333333334
-73.938,40.83,5,9.833333333333334
-73.938,40.83,6,8.166666666666666
-73.938,40.831,0,1.6666666666666667
-73.938,40.831,1,0.3333333333333333
-73.938,40.831,2,0.3333333333333333
-73.938,40.831,3,0.6666666666666666
-73.938,40.831,4,1.1666666666666667
-73.938,40.831,5,1.1666666666666667
-73.938,40.831,6,1.1666666666666667
-73.938,40.832,0,0.08333333333333333
-73.938,40.832,1,0.08333333333333333
-73.938,40.832,2,0.16666666666666666
-73.938,40.832,3,0.08333333333333333
-73.938,40.832,4,0.16666666666666666
-73.938,40.832,5,0.16666666666666666
-73.938,40.833,0,2.0
-73.938,40.833,1,2.5833333333333335
-73.938,40.833,2,3.4166666666666665
-73.938,40.833,3,3.5
-73.938,40.833,4,3.3333333333333335
-73.938,40.833,5,4.416666666666667
-73.938,40.833,6,4.916666666666667
-73.938,40.834,0,1.5833333333333333
-73.938,40.834,1,1.5
-73.938,40.834,2,2.6666666666666665
-73.938,40.834,3,1.6666666666666667
-73.938,40.834,4,1.5833333333333333
-73.938,40.834,5,1.5
-73.938,40.834,6,2.4166666666666665
-73.938,40.835,0,3.6666666666666665
-73.938,40.835,1,6.5
-73.938,40.835,2,7.083333333333333
-73.938,40.835,3,9.416666666666666
-73.938,40.835,4,7.666666666666667
-73.938,40.835,5,11.75
-73.938,40.835,6,8.416666666666666
-73.938,40.836,0,3.5
-73.938,40.836,1,5.0
-73.938,40.836,2,2.8333333333333335
-73.938,40.836,3,3.1666666666666665
-73.938,40.836,4,4.666666666666667
-73.938,40.836,5,4.916666666666667
-73.938,40.836,6,5.75
-73.938,40.837,0,3.0
-73.938,40.837,1,3.0
-73.938,40.837,2,2.75
-73.938,40.837,3,4.083333333333333
-73.938,40.837,4,3.25
-73.938,40.837,5,7.0
-73.938,40.837,6,6.75
-73.938,40.838,0,13.833333333333334
-73.938,40.838,1,13.083333333333334
-73.938,40.838,2,14.25
-73.938,40.838,3,15.083333333333334
-73.938,40.838,4,18.583333333333332
-73.938,40.838,5,21.666666666666668
-73.938,40.838,6,18.833333333333332
-73.938,40.839,0,7.583333333333333
-73.938,40.839,1,7.416666666666667
-73.938,40.839,2,6.5
-73.938,40.839,3,10.75
-73.938,40.839,4,7.333333333333333
-73.938,40.839,5,10.666666666666666
-73.938,40.839,6,11.333333333333334
-73.938,40.84,0,22.083333333333332
-73.938,40.84,1,21.25
-73.938,40.84,2,18.166666666666668
-73.938,40.84,3,22.0
-73.938,40.84,4,23.916666666666668
-73.938,40.84,5,23.833333333333332
-73.938,40.84,6,23.916666666666668
-73.938,40.841,0,10.166666666666666
-73.938,40.841,1,12.5
-73.938,40.841,2,7.666666666666667
-73.938,40.841,3,8.416666666666666
-73.938,40.841,4,10.833333333333334
-73.938,40.841,5,8.25
-73.938,40.841,6,8.833333333333334
-73.938,40.842,0,4.5
-73.938,40.842,1,6.5
-73.938,40.842,2,4.916666666666667
-73.938,40.842,3,4.5
-73.938,40.842,4,6.916666666666667
-73.938,40.842,5,7.25
-73.938,40.842,6,9.25
-73.938,40.843,0,16.083333333333332
-73.938,40.843,1,13.75
-73.938,40.843,2,13.166666666666666
-73.938,40.843,3,12.75
-73.938,40.843,4,19.5
-73.938,40.843,5,26.25
-73.938,40.843,6,25.666666666666668
-73.938,40.844,0,11.75
-73.938,40.844,1,14.0
-73.938,40.844,2,10.5
-73.938,40.844,3,12.25
-73.938,40.844,4,15.75
-73.938,40.844,5,18.666666666666668
-73.938,40.844,6,24.333333333333332
-73.938,40.845,0,6.416666666666667
-73.938,40.845,1,7.583333333333333
-73.938,40.845,2,6.0
-73.938,40.845,3,5.083333333333333
-73.938,40.845,4,6.166666666666667
-73.938,40.845,5,13.0
-73.938,40.845,6,9.25
-73.938,40.846,0,13.0
-73.938,40.846,1,16.833333333333332
-73.938,40.846,2,19.166666666666668
-73.938,40.846,3,12.166666666666666
-73.938,40.846,4,23.5
-73.938,40.846,5,28.833333333333332
-73.938,40.846,6,21.916666666666668
-73.938,40.847,0,25.75
-73.938,40.847,1,29.166666666666668
-73.938,40.847,2,21.583333333333332
-73.938,40.847,3,22.0
-73.938,40.847,4,36.833333333333336
-73.938,40.847,5,42.5
-73.938,40.847,6,41.666666666666664
-73.938,40.848,0,40.416666666666664
-73.938,40.848,1,48.0
-73.938,40.848,2,36.083333333333336
-73.938,40.848,3,47.166666666666664
-73.938,40.848,4,54.333333333333336
-73.938,40.848,5,66.33333333333333
-73.938,40.848,6,66.0
-73.938,40.849,0,12.666666666666666
-73.938,40.849,1,13.5
-73.938,40.849,2,14.75
-73.938,40.849,3,16.75
-73.938,40.849,4,15.416666666666666
-73.938,40.849,5,21.166666666666668
-73.938,40.849,6,18.5
-73.938,40.85,0,9.5
-73.938,40.85,1,11.583333333333334
-73.938,40.85,2,9.916666666666666
-73.938,40.85,3,11.916666666666666
-73.938,40.85,4,11.833333333333334
-73.938,40.85,5,13.0
-73.938,40.85,6,12.166666666666666
-73.938,40.851,0,44.916666666666664
-73.938,40.851,1,50.75
-73.938,40.851,2,50.5
-73.938,40.851,3,53.75
-73.938,40.851,4,62.333333333333336
-73.938,40.851,5,69.83333333333333
-73.938,40.851,6,74.16666666666667
-73.938,40.852,0,31.166666666666668
-73.938,40.852,1,25.833333333333332
-73.938,40.852,2,28.25
-73.938,40.852,3,30.25
-73.938,40.852,4,28.5
-73.938,40.852,5,31.5
-73.938,40.852,6,37.25
-73.938,40.853,0,14.833333333333334
-73.938,40.853,1,21.083333333333332
-73.938,40.853,2,22.5
-73.938,40.853,3,20.75
-73.938,40.853,4,18.916666666666668
-73.938,40.853,5,23.75
-73.938,40.853,6,20.916666666666668
-73.938,40.854,0,14.833333333333334
-73.938,40.854,1,21.333333333333332
-73.938,40.854,2,17.25
-73.938,40.854,3,18.833333333333332
-73.938,40.854,4,19.75
-73.938,40.854,5,16.083333333333332
-73.938,40.854,6,19.833333333333332
-73.937,40.703,0,3.0833333333333335
-73.937,40.703,1,2.75
-73.937,40.703,2,2.5
-73.937,40.703,3,2.75
-73.937,40.703,4,3.0833333333333335
-73.937,40.703,5,5.166666666666667
-73.937,40.703,6,6.333333333333333
-73.937,40.704,0,1.3333333333333333
-73.937,40.704,1,2.0
-73.937,40.704,2,0.5
-73.937,40.704,3,2.1666666666666665
-73.937,40.704,4,2.6666666666666665
-73.937,40.704,5,1.6666666666666667
-73.937,40.704,6,2.9166666666666665
-73.937,40.705,0,0.16666666666666666
-73.937,40.705,1,0.5833333333333334
-73.937,40.705,2,0.8333333333333334
-73.937,40.705,4,0.3333333333333333
-73.937,40.705,5,0.9166666666666666
-73.937,40.705,6,0.3333333333333333
-73.937,40.706,0,11.75
-73.937,40.706,1,12.0
-73.937,40.706,2,14.583333333333334
-73.937,40.706,3,16.833333333333332
-73.937,40.706,4,21.0
-73.937,40.706,5,32.75
-73.937,40.706,6,27.5
-73.937,40.707,0,0.4166666666666667
-73.937,40.707,1,0.5833333333333334
-73.937,40.707,2,1.0
-73.937,40.707,3,1.5
-73.937,40.707,4,0.8333333333333334
-73.937,40.707,5,0.75
-73.937,40.707,6,1.0
-73.937,40.709,0,6.083333333333333
-73.937,40.709,1,6.25
-73.937,40.709,2,4.666666666666667
-73.937,40.709,3,7.333333333333333
-73.937,40.709,4,13.0
-73.937,40.709,5,20.083333333333332
-73.937,40.709,6,13.083333333333334
-73.937,40.71,0,1.4166666666666667
-73.937,40.71,1,2.1666666666666665
-73.937,40.71,2,1.5
-73.937,40.71,3,2.25
-73.937,40.71,4,2.3333333333333335
-73.937,40.71,5,9.666666666666666
-73.937,40.71,6,4.416666666666667
-73.937,40.711,0,2.1666666666666665
-73.937,40.711,1,2.5833333333333335
-73.937,40.711,2,2.4166666666666665
-73.937,40.711,3,4.333333333333333
-73.937,40.711,4,9.25
-73.937,40.711,5,32.333333333333336
-73.937,40.711,6,29.833333333333332
-73.937,40.712,0,0.8333333333333334
-73.937,40.712,1,0.08333333333333333
-73.937,40.712,2,0.4166666666666667
-73.937,40.712,3,0.5
-73.937,40.712,4,1.25
-73.937,40.712,5,2.25
-73.937,40.712,6,4.166666666666667
-73.937,40.713,0,5.166666666666667
-73.937,40.713,1,6.833333333333333
-73.937,40.713,2,6.333333333333333
-73.937,40.713,3,5.416666666666667
-73.937,40.713,4,7.583333333333333
-73.937,40.713,5,10.833333333333334
-73.937,40.713,6,9.583333333333334
-73.937,40.714,0,4.666666666666667
-73.937,40.714,1,7.166666666666667
-73.937,40.714,2,5.75
-73.937,40.714,3,7.916666666666667
-73.937,40.714,4,7.833333333333333
-73.937,40.714,5,10.833333333333334
-73.937,40.714,6,11.75
-73.937,40.715,0,7.416666666666667
-73.937,40.715,1,7.083333333333333
-73.937,40.715,2,8.166666666666666
-73.937,40.715,3,9.416666666666666
-73.937,40.715,4,9.583333333333334
-73.937,40.715,5,15.25
-73.937,40.715,6,12.0
-73.937,40.716,0,0.3333333333333333
-73.937,40.716,1,0.3333333333333333
-73.937,40.716,2,0.08333333333333333
-73.937,40.716,3,0.5
-73.937,40.716,4,0.4166666666666667
-73.937,40.716,5,0.3333333333333333
-73.937,40.716,6,0.4166666666666667
-73.937,40.717,0,2.75
-73.937,40.717,1,2.25
-73.937,40.717,2,2.0833333333333335
-73.937,40.717,3,1.25
-73.937,40.717,4,1.75
-73.937,40.717,5,4.333333333333333
-73.937,40.717,6,3.9166666666666665
-73.937,40.718,0,1.6666666666666667
-73.937,40.718,1,1.25
-73.937,40.718,2,1.0833333333333333
-73.937,40.718,3,1.4166666666666667
-73.937,40.718,4,2.3333333333333335
-73.937,40.718,5,2.9166666666666665
-73.937,40.718,6,2.0
-73.937,40.719,0,1.25
-73.937,40.719,1,1.0
-73.937,40.719,2,0.8333333333333334
-73.937,40.719,3,0.5
-73.937,40.719,4,1.5
-73.937,40.719,5,1.0
-73.937,40.719,6,0.75
-73.937,40.72,0,0.25
-73.937,40.72,1,0.08333333333333333
-73.937,40.72,5,0.08333333333333333
-73.937,40.721,0,0.08333333333333333
-73.937,40.721,1,0.5833333333333334
-73.937,40.721,2,0.25
-73.937,40.721,3,0.3333333333333333
-73.937,40.721,4,0.6666666666666666
-73.937,40.721,5,2.25
-73.937,40.721,6,0.6666666666666666
-73.937,40.722,0,2.25
-73.937,40.722,1,3.3333333333333335
-73.937,40.722,2,4.583333333333333
-73.937,40.722,3,2.4166666666666665
-73.937,40.722,4,6.0
-73.937,40.722,5,5.0
-73.937,40.722,6,7.0
-73.937,40.723,0,3.3333333333333335
-73.937,40.723,1,1.9166666666666667
-73.937,40.723,2,1.3333333333333333
-73.937,40.723,3,3.1666666666666665
-73.937,40.723,4,2.0833333333333335
-73.937,40.723,5,1.8333333333333333
-73.937,40.723,6,2.4166666666666665
-73.937,40.724,0,0.5
-73.937,40.724,1,4.416666666666667
-73.937,40.724,2,0.3333333333333333
-73.937,40.724,3,1.0
-73.937,40.724,4,1.0833333333333333
-73.937,40.724,5,2.0833333333333335
-73.937,40.724,6,2.3333333333333335
-73.937,40.725,0,3.4166666666666665
-73.937,40.725,1,3.8333333333333335
-73.937,40.725,2,1.4166666666666667
-73.937,40.725,3,2.9166666666666665
-73.937,40.725,4,2.3333333333333335
-73.937,40.725,5,3.3333333333333335
-73.937,40.725,6,3.5833333333333335
-73.937,40.726,0,4.166666666666667
-73.937,40.726,1,2.8333333333333335
-73.937,40.726,2,3.1666666666666665
-73.937,40.726,3,3.75
-73.937,40.726,4,2.8333333333333335
-73.937,40.726,5,4.333333333333333
-73.937,40.726,6,4.916666666666667
-73.937,40.727,0,2.5
-73.937,40.727,1,0.9166666666666666
-73.937,40.727,2,0.5833333333333334
-73.937,40.727,4,0.5
-73.937,40.727,5,0.16666666666666666
-73.937,40.727,6,0.25
-73.937,40.728,1,0.16666666666666666
-73.937,40.728,3,0.16666666666666666
-73.937,40.728,4,0.8333333333333334
-73.937,40.728,5,0.16666666666666666
-73.937,40.731,0,0.5
-73.937,40.731,1,0.16666666666666666
-73.937,40.731,2,0.08333333333333333
-73.937,40.731,3,0.8333333333333334
-73.937,40.731,4,0.25
-73.937,40.731,5,0.6666666666666666
-73.937,40.732,0,0.08333333333333333
-73.937,40.732,1,0.08333333333333333
-73.937,40.732,2,0.08333333333333333
-73.937,40.732,3,0.08333333333333333
-73.937,40.732,4,0.16666666666666666
-73.937,40.732,5,0.08333333333333333
-73.937,40.733,0,1.0833333333333333
-73.937,40.733,1,1.5
-73.937,40.733,2,0.5833333333333334
-73.937,40.733,3,1.6666666666666667
-73.937,40.733,4,0.75
-73.937,40.733,5,0.75
-73.937,40.733,6,0.16666666666666666
-73.937,40.734,0,0.4166666666666667
-73.937,40.734,1,0.5
-73.937,40.734,2,0.5833333333333334
-73.937,40.734,3,0.9166666666666666
-73.937,40.734,4,0.75
-73.937,40.734,5,0.9166666666666666
-73.937,40.734,6,0.4166666666666667
-73.937,40.735,0,4.5
-73.937,40.735,1,5.083333333333333
-73.937,40.735,2,3.3333333333333335
-73.937,40.735,3,4.083333333333333
-73.937,40.735,4,4.916666666666667
-73.937,40.735,5,3.25
-73.937,40.735,6,2.75
-73.937,40.736,0,17.083333333333332
-73.937,40.736,1,16.333333333333332
-73.937,40.736,2,13.5
-73.937,40.736,3,13.916666666666666
-73.937,40.736,4,10.583333333333334
-73.937,40.736,5,13.916666666666666
-73.937,40.736,6,7.333333333333333
-73.937,40.737,0,2.0833333333333335
-73.937,40.737,1,1.8333333333333333
-73.937,40.737,2,1.3333333333333333
-73.937,40.737,3,2.0833333333333335
-73.937,40.737,4,1.5
-73.937,40.737,5,0.8333333333333334
-73.937,40.738,0,0.75
-73.937,40.738,1,1.5833333333333333
-73.937,40.738,2,0.8333333333333334
-73.937,40.738,3,1.1666666666666667
-73.937,40.738,4,1.25
-73.937,40.738,5,1.4166666666666667
-73.937,40.738,6,1.4166666666666667
-73.937,40.739,0,0.5
-73.937,40.739,1,1.1666666666666667
-73.937,40.739,2,0.75
-73.937,40.739,3,1.25
-73.937,40.739,4,0.5
-73.937,40.739,5,0.75
-73.937,40.739,6,0.25
-73.937,40.74,0,1.8333333333333333
-73.937,40.74,1,0.5833333333333334
-73.937,40.74,2,1.25
-73.937,40.74,3,1.1666666666666667
-73.937,40.74,4,0.6666666666666666
-73.937,40.74,5,2.25
-73.937,40.74,6,0.6666666666666666
-73.937,40.741,0,3.6666666666666665
-73.937,40.741,1,2.25
-73.937,40.741,2,2.4166666666666665
-73.937,40.741,3,2.5833333333333335
-73.937,40.741,4,1.5833333333333333
-73.937,40.741,5,0.75
-73.937,40.741,6,1.0
-73.937,40.742,0,1.1666666666666667
-73.937,40.742,1,0.5833333333333334
-73.937,40.742,2,0.5
-73.937,40.742,3,0.5833333333333334
-73.937,40.742,4,0.3333333333333333
-73.937,40.742,5,0.08333333333333333
-73.937,40.743,0,8.416666666666666
-73.937,40.743,1,5.583333333333333
-73.937,40.743,2,8.5
-73.937,40.743,3,7.416666666666667
-73.937,40.743,4,8.666666666666666
-73.937,40.743,5,1.5
-73.937,40.743,6,0.9166666666666666
-73.937,40.744,0,3.5833333333333335
-73.937,40.744,1,7.833333333333333
-73.937,40.744,2,4.75
-73.937,40.744,3,4.75
-73.937,40.744,4,2.9166666666666665
-73.937,40.744,5,1.6666666666666667
-73.937,40.744,6,1.3333333333333333
-73.937,40.745,0,26.25
-73.937,40.745,1,28.916666666666668
-73.937,40.745,2,31.25
-73.937,40.745,3,30.333333333333332
-73.937,40.745,4,19.583333333333332
-73.937,40.745,5,19.666666666666668
-73.937,40.745,6,3.1666666666666665
-73.937,40.746,0,1.5833333333333333
-73.937,40.746,1,3.0
-73.937,40.746,2,1.75
-73.937,40.746,3,1.8333333333333333
-73.937,40.746,4,1.25
-73.937,40.746,5,0.25
-73.937,40.747,2,0.25
-73.937,40.747,3,0.08333333333333333
-73.937,40.748,0,5.416666666666667
-73.937,40.748,1,7.166666666666667
-73.937,40.748,2,8.583333333333334
-73.937,40.748,3,14.75
-73.937,40.748,4,13.666666666666666
-73.937,40.748,5,16.75
-73.937,40.748,6,11.25
-73.937,40.749,0,15.333333333333334
-73.937,40.749,1,16.833333333333332
-73.937,40.749,2,26.416666666666668
-73.937,40.749,3,26.75
-73.937,40.749,4,26.916666666666668
-73.937,40.749,5,63.666666666666664
-73.937,40.749,6,30.583333333333332
-73.937,40.75,0,45.0
-73.937,40.75,1,42.166666666666664
-73.937,40.75,2,32.0
-73.937,40.75,3,32.083333333333336
-73.937,40.75,4,39.75
-73.937,40.75,5,47.0
-73.937,40.75,6,45.916666666666664
-73.937,40.751,0,16.75
-73.937,40.751,1,13.25
-73.937,40.751,2,12.416666666666666
-73.937,40.751,3,16.083333333333332
-73.937,40.751,4,17.5
-73.937,40.751,5,27.083333333333332
-73.937,40.751,6,22.333333333333332
-73.937,40.752,0,1.1666666666666667
-73.937,40.752,1,1.3333333333333333
-73.937,40.752,2,3.3333333333333335
-73.937,40.752,3,1.1666666666666667
-73.937,40.752,4,2.6666666666666665
-73.937,40.752,5,2.5
-73.937,40.752,6,3.9166666666666665
-73.937,40.753,0,2.8333333333333335
-73.937,40.753,1,6.583333333333333
-73.937,40.753,2,4.416666666666667
-73.937,40.753,3,3.3333333333333335
-73.937,40.753,4,4.583333333333333
-73.937,40.753,5,5.333333333333333
-73.937,40.753,6,5.333333333333333
-73.937,40.754,0,3.1666666666666665
-73.937,40.754,1,3.1666666666666665
-73.937,40.754,2,2.0
-73.937,40.754,3,5.0
-73.937,40.754,4,3.5833333333333335
-73.937,40.754,5,4.75
-73.937,40.754,6,5.0
-73.937,40.755,0,13.333333333333334
-73.937,40.755,1,9.583333333333334
-73.937,40.755,2,10.333333333333334
-73.937,40.755,3,11.416666666666666
-73.937,40.755,4,12.333333333333334
-73.937,40.755,5,17.0
-73.937,40.755,6,11.25
-73.937,40.756,0,3.6666666666666665
-73.937,40.756,1,3.5
-73.937,40.756,2,3.0
-73.937,40.756,3,3.3333333333333335
-73.937,40.756,4,5.166666666666667
-73.937,40.756,5,4.083333333333333
-73.937,40.756,6,1.1666666666666667
-73.937,40.757,0,1.3333333333333333
-73.937,40.757,1,1.8333333333333333
-73.937,40.757,2,1.5
-73.937,40.757,3,1.75
-73.937,40.757,4,1.9166666666666667
-73.937,40.757,5,3.3333333333333335
-73.937,40.757,6,3.3333333333333335
-73.937,40.758,0,3.0833333333333335
-73.937,40.758,1,2.0833333333333335
-73.937,40.758,2,2.5
-73.937,40.758,3,3.9166666666666665
-73.937,40.758,4,2.75
-73.937,40.758,5,1.6666666666666667
-73.937,40.758,6,0.75
-73.937,40.759,0,3.5
-73.937,40.759,1,4.416666666666667
-73.937,40.759,2,3.3333333333333335
-73.937,40.759,3,2.9166666666666665
-73.937,40.759,4,5.0
-73.937,40.759,5,4.166666666666667
-73.937,40.759,6,8.833333333333334
-73.937,40.76,0,17.083333333333332
-73.937,40.76,1,18.666666666666668
-73.937,40.76,2,20.416666666666668
-73.937,40.76,3,21.833333333333332
-73.937,40.76,4,23.166666666666668
-73.937,40.76,5,27.833333333333332
-73.937,40.76,6,21.666666666666668
-73.937,40.761,1,0.16666666666666666
